corrente_A,tensione_V,velocita_mm_s,flusso_gas_l_min,temperatura_C,spessore_mm,tipo_giunto,posizione,quality_score,qualita,difetto,target_ok
281.44978887128116,23.125674190995525,14.903990459212395,17.774142646714694,29.202295326745585,1.262396674198801,fillet,vertical,0.0,difettosa,porosità_grave,0
286.86082283349805,38.32841089064132,33.59364605878594,19.447309816520615,23.064212663676457,8.975635949164106,butt,vertical,0.668,accettabile,rinforzo_eccessivo,0
256.19277272888706,27.964555879160233,24.975672454396022,23.403918796751974,28.161099677224414,1.3874716244410172,butt,vertical,0.0,difettosa,porosità_grave,0
268.84246505722865,29.680411450188082,28.134294914806688,14.62702422234226,26.460844012380313,3.2605234079356116,fillet,overhead,0.324,difettosa,penetrazione_insufficiente,0
242.569199172191,33.93390222873497,19.595561346277506,13.508453972083052,19.217724553615763,8.456393205057168,butt,vertical,0.606,accettabile,rinforzo_eccessivo,0
153.18569012642376,39.80664607587296,6.159631944395802,19.052932097516816,28.19011963302654,8.049681846604429,lap,vertical,0.38,difettosa,crack,0
139.61910334405792,21.313842329793186,44.92036927506643,16.297730465294762,24.937910370000978,3.7404327947405576,fillet,vertical,0.789,buona,nessuno,1
188.45045530391184,35.94422145157526,37.59046464253772,20.35608582866608,21.810896709597937,6.088779708469682,fillet,flat,0.842,buona,nessuno,1
131.92498028643345,26.712465459558235,8.456334848117658,13.524914163020373,31.603019659958363,1.4715216603537509,butt,flat,0.154,difettosa,porosità_grave,0
285.292759591237,28.39254765613621,7.278011252108335,10.59087750539229,26.47899732138021,8.815685715522406,butt,overhead,0.462,scarsa,porosità,0
289.35120703474064,35.63230958392798,19.116793042342934,13.718100380926355,28.954326151065857,7.580416100094255,lap,overhead,0.759,buona,nessuno,1
126.39306392479234,30.263661675135577,13.750143999425987,11.39794179344042,23.209915881211092,7.763076500134092,fillet,flat,0.516,scarsa,mancata_fusione,0
145.21581420211254,36.34610624426473,46.86792890761965,11.430413819095053,24.001172788524507,3.0188670296817364,lap,overhead,0.373,difettosa,crack,0
251.8173865111277,34.5505846045019,26.797603352038216,20.407083354511176,26.055247360671665,8.835704933351415,lap,vertical,0.649,accettabile,porosità_minima,0
252.03218595803182,23.077998093875472,11.716226138366325,14.0226155161737,22.221494526820745,8.248890963699877,butt,vertical,0.759,buona,nessuno,1
228.30089625125035,25.19656275880599,44.873874896608235,23.43534916399925,20.94574408562653,2.7409180866083434,fillet,overhead,0.281,difettosa,penetrazione_insufficiente,0
275.02360891160936,35.81041020543347,11.349841730960799,18.183731826880997,17.1118309195328,6.83294531080711,lap,overhead,0.541,scarsa,inclusioni,0
297.9512826818669,20.60042664298144,25.003771387257185,17.569285369115434,17.3456029560089,1.314453217653896,butt,vertical,0.0,difettosa,penetrazione_insufficiente,0
215.56141005021692,37.322030907556695,18.024778472876957,17.015218187273156,27.387799387330038,6.934806658737978,butt,vertical,0.704,buona,nessuno,1
228.972244562996,20.470649888281976,24.333028875357986,14.184071141102152,17.583488904862207,5.506398332530042,lap,overhead,0.713,buona,nessuno,1
263.6760849559071,20.80277718170733,45.04610193632881,24.87944120857965,20.881349243535556,1.1458035760552048,lap,vertical,0.0,difettosa,penetrazione_insufficiente,0
295.8303110201231,33.47677796540009,43.10992509930288,14.86494066027277,28.52967499041209,2.1335967674142244,lap,vertical,0.01,difettosa,porosità_grave,0
101.08098473453397,20.026925419131274,22.014534640435286,12.150930550163388,15.367722843031945,7.8924613531141885,butt,vertical,0.674,accettabile,porosità_minima,0
150.21602073303356,33.00850497647728,14.555028842910108,11.830111203653335,29.0276657111938,6.870118178191967,fillet,flat,0.421,scarsa,inclusioni,0
218.82837255129152,28.22749142825179,10.687389008255021,10.417658613661201,27.454645645856665,2.651071610352064,lap,vertical,0.157,difettosa,porosità_grave,0
209.62904054560443,23.49294371792659,18.316941324647726,19.957367122790878,34.306054472608,4.837585211214603,lap,overhead,0.619,accettabile,rinforzo_eccessivo,0
133.18020487415725,20.49368314449169,21.32391201796184,18.200444924445097,31.796407044069767,6.3281515851015655,butt,vertical,0.598,accettabile,rinforzo_eccessivo,0
298.29071356855843,34.53677662096475,40.31463568212446,24.916229013383102,27.109625010518908,8.664348873737971,lap,flat,0.847,buona,nessuno,1
289.1849288064173,25.91648194993072,5.050044238828433,14.079318390972979,19.357827592534882,7.116698641556292,lap,overhead,0.588,accettabile,rinforzo_eccessivo,0
280.5411020890713,36.74526014277018,10.731626305154649,11.894067056615977,31.26868964648528,7.161635748384697,lap,flat,0.483,scarsa,inclusioni,0
229.95760935285992,22.06868229720967,23.09122475997083,20.934088001577358,30.596417680201363,9.265577878734021,fillet,overhead,0.472,scarsa,inclusioni,0
263.055266218112,37.888087772970145,42.062288935918524,23.481818346060216,26.06223942116743,1.8288887877963083,fillet,flat,0.0,difettosa,penetrazione_insufficiente,0
221.42705617671538,27.774526957530934,15.813460555266504,11.424479128425647,21.298368891777915,4.419811710688552,fillet,overhead,0.379,difettosa,penetrazione_insufficiente,0
192.762849945536,26.40054633124784,26.44075720577298,14.77456142038521,24.7807155061524,9.021863857242689,butt,flat,0.779,buona,nessuno,1
172.9341352468673,34.770117570210374,34.99776881957175,11.793429966280847,26.452857062311693,7.251883955291579,lap,overhead,0.458,scarsa,inclusioni,0
256.0695725480317,33.474034670843125,39.537447376581746,14.612946932356845,24.841089787648013,1.832503941450674,lap,vertical,0.0,difettosa,penetrazione_insufficiente,0
125.10995797969542,39.26959894948655,9.862005171938321,17.177366051607837,26.711274575866035,2.766211450355491,lap,overhead,0.351,difettosa,penetrazione_insufficiente,0
264.0135004111299,20.831579196931877,27.415847459661908,20.339656181540356,20.04623854139374,6.739967276610324,butt,flat,0.822,buona,nessuno,1
279.5870586887474,36.19848840605799,31.240859859481258,20.953325766358738,22.29644940415597,6.522741126904454,fillet,overhead,0.571,accettabile,rinforzo_eccessivo,0
167.46056729349726,38.83153705467868,28.837128474876543,20.985826698963322,33.48215431822559,7.934024989665908,lap,flat,0.547,scarsa,porosità,0
166.2704437472634,33.51325804414146,22.81717517881774,21.343806871336515,24.083673254734123,7.3189670870241335,fillet,vertical,0.666,accettabile,rinforzo_eccessivo,0
293.8643624568358,27.556784274543734,7.7916543632951685,15.089579009643511,25.11863308639117,6.260888019335123,butt,overhead,0.582,accettabile,rinforzo_eccessivo,0
121.26745946964543,22.282799386192643,47.347171701726964,23.089826082640833,24.041731936227322,5.493726514128927,lap,overhead,0.476,scarsa,inclusioni,0
262.74466874444545,38.810079057588055,34.194442377172365,24.31848893288216,18.028646287399265,1.5530166111770876,butt,flat,0.0,difettosa,penetrazione_insufficiente,0
122.24174946764374,37.363385906530084,18.381268908881253,12.438069812030617,28.512426191964867,5.72732576903425,lap,overhead,0.383,difettosa,penetrazione_insufficiente,0
274.3826122561011,31.539632248353637,20.54663841755506,22.04517822289481,25.80557786374842,6.357067594474614,fillet,overhead,0.567,accettabile,porosità_minima,0
129.67206745790335,23.441720649052527,44.54461624068115,18.375284725961706,32.39875665795378,6.334938467831663,fillet,flat,0.694,accettabile,rinforzo_eccessivo,0
163.00207447534632,35.82819501013951,46.210470775435724,15.396911403179491,21.139445644180363,2.806938772810107,fillet,overhead,0.518,scarsa,porosità,0
275.02672372423046,39.418804992092376,12.97190854501815,20.830990963056777,15.805710375559968,2.119112572877833,butt,overhead,0.0,difettosa,crack,0
279.01305777024913,22.98281651879475,40.3666374294011,19.26897339769447,21.836945709961842,1.0944427702595,butt,flat,0.0,difettosa,penetrazione_insufficiente,0
213.3785592499072,27.03084520099396,32.46698728932475,10.361652901130002,17.32917860963425,3.040215868674313,butt,overhead,0.323,difettosa,porosità_grave,0
188.51546918656308,20.96725422097562,41.921941301612364,22.3951121642528,26.76000926859257,2.946994998677443,lap,vertical,0.442,scarsa,porosità,0
143.63486591865464,38.70756322614234,25.975233169632006,16.680797889668085,15.291343095025578,1.6129812225117028,fillet,overhead,0.245,difettosa,penetrazione_insufficiente,0
214.32152989658877,23.696767958940498,7.681419380891468,19.065389795721565,30.27384538700641,6.6308571048454885,fillet,vertical,0.648,accettabile,porosità_minima,0
116.02114532192044,28.83667409603909,12.351504127928909,12.76688576589825,19.045878983164073,6.998697790237315,fillet,overhead,0.45,scarsa,porosità,0
276.7129456740381,25.412399893871935,13.737329107073702,17.116523404311025,15.146683016723605,9.571737753969792,fillet,flat,0.756,buona,nessuno,1
204.08988083305718,39.8916397807052,14.082882591369115,13.871558937407027,17.270812846525732,5.979615756607001,fillet,overhead,0.581,accettabile,rinforzo_eccessivo,0
229.1144362854856,20.911703158973374,47.568690043051966,22.632480649755713,20.932249643141862,5.871430998475103,lap,vertical,0.725,buona,nessuno,1
125.38888275099453,22.465675585978936,28.335275989958028,13.687711637401005,22.16279433058289,2.5289836589715153,fillet,vertical,0.738,buona,nessuno,1
176.42789496651386,31.094636065647087,8.45411278499321,10.062811654419368,28.40868667593835,2.28300899529804,fillet,overhead,0.098,difettosa,penetrazione_insufficiente,0
230.59458438158785,31.59238194456273,5.999831691151119,24.8280998056856,15.828561776387755,4.723108110867344,butt,vertical,0.404,scarsa,inclusioni,0
133.90081837321173,21.01949754044885,32.788810177804024,13.116751314425372,26.75394036575092,5.413676672669618,lap,vertical,0.861,eccellente,nessuno,1
256.3265116106494,28.74103043684375,33.24854367038014,19.71186911118319,31.875100879745872,3.987878242894325,fillet,flat,0.582,accettabile,porosità_minima,0
179.8665160398445,28.193457385850383,49.01993008369512,12.713378520683474,30.98315942209564,3.0219165787758997,butt,overhead,0.427,scarsa,mancata_fusione,0
204.37686563158863,21.359465996388074,13.15515024723693,24.35795445278852,32.80276106893828,4.3490819371752885,fillet,overhead,0.481,scarsa,inclusioni,0
299.30526175972386,22.704346274257095,35.39552204013915,15.94001449578423,17.660195978146575,5.6765050822270675,fillet,overhead,0.563,accettabile,rinforzo_eccessivo,0
281.4083920830044,39.83065551654773,14.374192550383308,15.331590060460925,28.384380598497334,8.916413470405859,fillet,overhead,0.484,scarsa,mancata_fusione,0
148.76038754203591,33.11806626196799,13.946632742183132,14.725157607751369,19.492048801497695,4.14868945762769,fillet,overhead,0.534,scarsa,mancata_fusione,0
256.04252970712673,31.277858421108046,16.752309462988713,20.424296790145718,26.34781888312147,4.193486699888464,fillet,flat,0.643,accettabile,porosità_minima,0
163.4610954840973,38.239191683992665,7.741792477432398,20.410261211586132,18.655023319748718,4.964852438856953,butt,vertical,0.617,accettabile,porosità_minima,0
157.12519771244862,34.6921660142107,6.077581937171757,18.772417169586863,33.82948475012131,5.466152997107326,fillet,flat,0.489,scarsa,inclusioni,0
172.3294189682089,22.507506984677466,16.41257468868687,19.631297610285984,20.510731342817024,7.42972691323448,lap,vertical,0.683,accettabile,porosità_minima,0
163.2155367686528,32.539368690574335,41.37776970368103,19.174696290849887,20.914951251900412,6.292842738449023,lap,flat,0.73,buona,nessuno,1
258.13822038003354,27.6946515301489,24.619783125676364,18.910741983502167,26.793069903030954,2.630546657650181,butt,flat,0.335,difettosa,penetrazione_insufficiente,0
134.36589207153168,30.361549960806897,14.62976054142411,14.24926605238866,23.00625672345988,1.7900941335234397,lap,overhead,0.331,difettosa,crack,0
130.75674110264325,37.723425881119866,25.63333529841569,18.468859584001954,28.26054407446295,1.1812406405436084,butt,flat,0.127,difettosa,crack,0
247.18359071039774,24.16799147236663,10.981761921859219,19.577331771987033,21.394863908153898,1.1705086303691912,lap,vertical,0.0,difettosa,crack,0
141.89115390190221,28.325255613758145,21.04570966778686,23.675888153691638,15.805778914690842,1.2215618545711473,fillet,vertical,0.0,difettosa,porosità_grave,0
141.93805548604018,39.53122046645809,34.052115967628524,24.018158210732732,21.067710872582666,4.696143697092546,fillet,flat,0.678,accettabile,rinforzo_eccessivo,0
110.89320947336752,23.6491608130498,48.434433734558084,16.422759098007592,27.640384168448726,3.957023348972186,fillet,vertical,0.729,buona,nessuno,1
129.4454148821034,24.131620324435616,19.09699144612747,19.541026305283385,22.96561098178109,4.302652663064804,fillet,vertical,0.759,buona,nessuno,1
174.04643713691536,35.025578487475336,45.364788021398496,22.691863157953474,18.656267770784517,9.183274249932932,butt,overhead,0.402,scarsa,inclusioni,0
112.48626545555607,29.723473082097662,9.905612703841792,13.72809731391139,21.33885243534563,4.0531659505645266,fillet,vertical,0.612,accettabile,porosità_minima,0
252.9301900769747,22.93390228030363,36.064528110532805,24.17536096870853,28.65080957534314,8.71507843632812,lap,overhead,0.627,accettabile,porosità_minima,0
146.2559856631911,24.871422517292636,18.77212248029472,10.95527151253775,18.54254288396508,7.0242128581667345,lap,vertical,0.454,scarsa,inclusioni,0
250.36502919133622,36.238924692757664,47.55873660016685,14.69379322043234,32.170129091031086,6.96082364857648,lap,flat,0.783,buona,nessuno,1
248.39554590279718,33.55446482402641,16.354163126081886,23.09564720522805,18.3771692674079,7.345368157182334,fillet,overhead,0.572,accettabile,porosità_minima,0
244.07679971728916,30.22227276979001,32.19408420081439,16.913475073098727,31.574179676360128,2.702762131513194,fillet,overhead,0.232,difettosa,porosità_grave,0
193.75797610135817,34.11270792737963,46.49863676230779,12.12991389028127,21.084837276543915,4.620013613624011,fillet,vertical,0.741,buona,nessuno,1
292.2833239284099,33.58325136639125,33.41191899395194,14.058388847319872,19.97583577478354,1.4247703152764108,fillet,flat,0.0,difettosa,crack,0
295.51799206900864,31.652572920807312,49.79633685560665,23.67272088798776,19.430345442262116,2.1905915288593443,butt,vertical,0.0,difettosa,crack,0
188.1329766848587,37.59829253454029,27.748435627557065,17.61636757282853,17.767431894411132,5.684894535743726,fillet,vertical,0.591,accettabile,rinforzo_eccessivo,0
232.62924979504177,31.90732740313745,23.681554429673557,16.33288350821017,30.701278420928624,1.6602766071364239,fillet,flat,0.0,difettosa,crack,0
155.37399389840246,20.921261273639548,46.88708337455513,19.911977945363656,29.92725768626483,2.236255713718068,lap,overhead,0.534,scarsa,porosità,0
284.1382801557239,26.900336798491324,7.462971811624365,13.063631595526433,23.373902866553685,4.9173605169089845,lap,vertical,0.548,scarsa,mancata_fusione,0
246.5718374663662,37.52384956539112,37.52530702796845,13.477619375720897,29.111254232993822,7.775637902939857,lap,vertical,0.768,buona,nessuno,1
248.80571606953535,34.22001923899622,15.552476495334218,21.24068525086234,33.35681766187106,1.657032336096646,butt,vertical,0.0,difettosa,porosità_grave,0
247.8182843985906,33.73027886086505,41.678244530411305,23.161781899047533,30.463670025175166,5.069822311931849,butt,overhead,0.425,scarsa,inclusioni,0
192.14672004833477,39.77681082607326,26.745443414394583,24.803439180824462,30.091387224114733,8.002416758348794,butt,vertical,0.382,difettosa,porosità_grave,0
241.2743993619992,26.91159171741626,5.3142017846156655,16.052214535404993,19.695088434499425,1.8763020441209899,fillet,vertical,0.0,difettosa,penetrazione_insufficiente,0
161.56383000522382,24.82330428615524,15.510531248087494,11.02279929648194,18.742485408210033,1.0053814495131577,fillet,flat,0.0,difettosa,porosità_grave,0
295.49925164177864,36.157312913679625,38.18344749403758,18.055619721129613,31.799955212086868,4.947827502214493,butt,vertical,0.395,difettosa,penetrazione_insufficiente,0
162.92578178703977,33.48035069767935,42.99416888685721,23.737113750260086,29.358653818802036,9.944055778403548,fillet,overhead,0.421,scarsa,porosità,0
133.76200115691285,37.07885764283706,5.595296580738229,17.67670684854221,30.388851588431137,8.73680810817346,butt,overhead,0.152,difettosa,crack,0
277.6382699322608,23.98439371674153,17.788293307027793,14.334527873815878,22.54107862003398,8.376623825928803,butt,vertical,0.83,buona,nessuno,1
138.8547142003603,28.94402064432876,42.34195691227782,19.820880227476643,23.22408134423708,7.308418285161993,lap,vertical,0.554,accettabile,porosità_minima,0
117.4893003599771,27.547263535933016,23.608243863048163,10.597171591686308,20.479761989399435,5.9234081105401994,fillet,overhead,0.416,scarsa,mancata_fusione,0
270.58527677091627,22.316461644735885,36.76803064610032,17.555329139923582,31.5830128056828,7.296368797211754,fillet,vertical,0.712,buona,nessuno,1
255.0469077798112,26.851821656222636,33.24509947214639,12.880241271100552,17.920420385939252,4.4345484919822145,lap,flat,0.811,buona,nessuno,1
166.95780837813584,26.274062495143124,33.604039487867595,15.339366602059608,17.970135632873617,1.621332432202374,butt,vertical,0.281,difettosa,crack,0
126.45374301969633,23.933763946256462,15.686748732622279,14.498463894918043,27.855901410126183,4.439111450139759,lap,overhead,0.686,accettabile,rinforzo_eccessivo,0
260.187744308286,23.603172954652386,9.943840118335233,23.255259515319846,21.85859325518392,5.221366727663385,fillet,vertical,0.533,scarsa,mancata_fusione,0
270.7309097882224,34.5057416870911,21.217731802435004,11.306068083659623,19.042987984505416,6.182072764969704,butt,flat,0.601,accettabile,rinforzo_eccessivo,0
168.56779296109016,22.22975375677564,30.668427113163872,18.72346306656983,29.293913504714684,8.310935622223553,lap,flat,0.827,buona,nessuno,1
156.47358380853126,21.619074722313762,44.44762221571512,20.93304706732512,21.02926118917601,4.993942051830206,lap,vertical,0.827,buona,nessuno,1
100.76742910156018,30.040163954783644,31.24075205537912,18.684479804437068,16.090238548756524,2.034157090257193,lap,overhead,0.565,accettabile,porosità_minima,0
145.3957078943042,34.87810374604304,46.36436139741763,16.35655179896385,21.842652002237898,5.18532700798819,lap,vertical,0.59,accettabile,porosità_minima,0
213.79109665637014,35.243491743632894,41.53130232578989,15.127735628758874,23.6738866264076,9.185936257109246,fillet,vertical,0.715,buona,nessuno,1
258.7870266903702,38.81984645148874,33.04446678806031,21.124409311778333,31.1019462408227,4.269298165082292,lap,vertical,0.386,difettosa,porosità_grave,0
177.49329276435134,31.6684303803687,25.8891777028457,19.288064759382323,24.605885175827115,1.5625624735936974,fillet,flat,0.161,difettosa,porosità_grave,0
140.8128777093201,25.838223469956144,38.68739188618245,17.23901853492281,19.320628807861446,5.911263719317232,lap,vertical,0.716,buona,nessuno,1
279.5910432370039,30.500986804907694,36.82755103575502,13.78259316243295,23.93452937405281,5.275903066225484,butt,flat,0.804,buona,nessuno,1
100.18868305352622,20.785301032973205,48.97777204296182,13.635305427051435,28.26621419008004,2.853820322892655,butt,vertical,0.773,buona,nessuno,1
246.25011786947502,35.39493245714174,48.89346654581353,18.60344920040065,21.832822253812036,6.402262690896247,lap,vertical,0.729,buona,nessuno,1
279.4794636643172,22.387620226763936,19.752927704861822,22.236180709391814,26.946247566614236,1.6159663831836353,fillet,overhead,0.0,difettosa,penetrazione_insufficiente,0
116.85287323117022,27.121861703328435,35.617298619313495,14.11180545728801,31.553503895625436,8.662651731023265,lap,overhead,0.519,scarsa,porosità,0
227.0646693416642,23.92973933912422,14.528563792358879,10.622459882648595,21.441350703914594,5.818129912554911,fillet,vertical,0.59,accettabile,porosità_minima,0
153.0162568677145,33.9238490060218,13.679175591032642,11.390722162154049,25.644457497123877,3.7564109830415324,butt,vertical,0.481,scarsa,porosità,0
160.55502565439343,30.64941815767795,30.398746450088645,19.008747954807042,18.325106606994012,2.0917269820498072,butt,flat,0.53,scarsa,porosità,0
124.28298110099442,34.42264714713647,13.270309929855552,14.92578249424908,24.74424013843828,2.1169663094239963,lap,overhead,0.357,difettosa,crack,0
155.92726369864124,22.727406549351315,37.76055160082888,22.197214827519772,20.149579522874497,4.671006476565521,lap,vertical,0.859,eccellente,nessuno,1
155.35082639026172,31.163423677808815,20.615105093548998,23.993015351899494,33.45290279207144,4.939451424401872,fillet,flat,0.539,scarsa,porosità,0
267.28311931597136,37.24979243796602,19.21987135063523,22.78318586802511,15.818678887486907,7.522266288356421,butt,flat,0.657,accettabile,porosità_minima,0
294.49227800558043,30.360208627521956,32.638380994355515,13.54914674061261,24.669961702136078,1.7686272714644948,fillet,vertical,0.0,difettosa,crack,0
269.1334698197543,22.284742771827915,16.49090076030057,22.419646952533775,22.559880772523062,5.111360241005217,butt,vertical,0.544,scarsa,porosità,0
266.83282164168827,22.359449672561233,7.031811398553138,16.568498307143685,31.879869438840494,1.4746955694599566,butt,overhead,0.0,difettosa,crack,0
223.3425415293552,37.2159787383099,20.578859900614745,19.806801266866923,22.00397362046438,4.5393533658929375,lap,vertical,0.517,scarsa,porosità,0
294.0148913333414,37.30142198750788,32.035646720282855,20.5129854586582,20.70411605360828,9.696468679733673,fillet,vertical,0.702,buona,nessuno,1
196.4034679553865,35.15553120750316,17.686326001876324,14.770594175417799,33.49283582257273,5.100845944958897,lap,flat,0.684,accettabile,porosità_minima,0
112.77595348618057,26.347777000557706,14.914359437988539,17.72957781991565,17.047341691664187,2.4813934632961727,fillet,vertical,0.619,accettabile,porosità_minima,0
206.56540748027885,37.2133564357777,36.27132709016784,10.158266836752848,22.88180305549006,7.690916565605749,butt,overhead,0.549,scarsa,mancata_fusione,0
229.7365906714729,37.98497836578405,33.05773900613018,11.969319580072364,21.19383422210378,8.91853973147321,butt,overhead,0.474,scarsa,mancata_fusione,0
235.2796737820012,26.019326392632433,13.282014742259609,21.346766319833677,24.483158917581594,7.843600605587344,fillet,vertical,0.635,accettabile,porosità_minima,0
141.81947291792284,22.607062600865312,14.159069324910337,21.535916997395866,23.510113185436857,9.861890298317556,fillet,flat,0.672,accettabile,rinforzo_eccessivo,0
189.16510996540325,36.33310486403247,44.835749541840435,11.300598513934602,25.767262042020455,1.309881777159831,butt,vertical,0.0,difettosa,porosità_grave,0
250.28466350626053,38.82668785573803,35.447775509862794,15.451058979991405,33.76362345049445,9.418550407010189,lap,flat,0.684,accettabile,porosità_minima,0
253.06325990507725,38.588069676983075,14.216108407529427,21.969970528288357,29.77092106793927,7.307275762015663,lap,flat,0.673,accettabile,rinforzo_eccessivo,0
283.70432055410356,20.939850020062348,20.246585972218167,16.0772283051761,19.780290693318868,9.5909845817575,lap,overhead,0.584,accettabile,porosità_minima,0
136.13150826226064,38.95372354128559,14.844726878489585,14.893307604713973,30.123844682135612,8.825803046334817,lap,flat,0.383,difettosa,porosità_grave,0
146.07732787717788,25.784878056393364,21.620935854024452,19.956141079380807,17.36476784944281,9.318786103473021,fillet,overhead,0.53,scarsa,mancata_fusione,0
234.80757348499134,20.33320942488432,20.25251489068019,21.934903459921628,16.54965947584772,6.194944657080551,fillet,flat,0.739,buona,nessuno,1
126.21172616085808,35.947887158155574,27.85769113578837,21.25496163729934,21.21430656622895,9.405801767300673,fillet,vertical,0.52,scarsa,mancata_fusione,0
243.45237517315127,31.64140262248447,40.90121066034826,22.965493996839598,24.137761434745336,9.189371423437468,butt,vertical,0.621,accettabile,porosità_minima,0
245.37538122795434,37.480273426174314,14.932066367498841,12.37672055784859,16.24410183051382,1.2737429272717118,fillet,flat,0.0,difettosa,crack,0
193.88136839785162,37.15715567034978,18.720640597327858,12.890145947300505,17.58142493861763,3.617891688084242,fillet,flat,0.584,accettabile,rinforzo_eccessivo,0
297.62481519092705,29.70460911530712,13.062376323056789,23.36710137690264,24.207107462696538,4.087240413310219,butt,overhead,0.238,difettosa,penetrazione_insufficiente,0
124.92948579856267,39.22829080847278,33.61598445693822,21.488026384937974,16.584263000167418,5.693958855198704,lap,flat,0.681,accettabile,porosità_minima,0
256.7003005175818,20.21026449083307,39.28504524698678,23.39956740682184,23.656798421143446,1.243959871026098,lap,vertical,0.0,difettosa,porosità_grave,0
281.7730812638007,35.70379768845683,26.93328363953634,24.180574744221666,16.14473387033619,5.586908057233845,butt,overhead,0.465,scarsa,porosità,0
128.56286089457348,31.5965915209545,17.714762038338748,14.18512435521695,23.09937174752377,9.629846858713691,lap,flat,0.554,accettabile,porosità_minima,0
178.4534083047094,28.951037102121237,37.850077448638764,15.366321449405714,16.278018840967476,8.385326103917333,lap,vertical,0.709,buona,nessuno,1
281.9190782221889,20.123676452817932,41.48076066519163,24.225543291833787,16.826514686671143,6.137685426508854,fillet,vertical,0.629,accettabile,rinforzo_eccessivo,0
257.6401859733412,20.480824747328757,29.036286326106374,20.32507617319847,29.9739695687831,9.481342955215732,lap,overhead,0.673,accettabile,rinforzo_eccessivo,0
295.4913126367685,37.06634373333172,27.424986273240673,19.048681340260448,19.545221071193247,2.522457044581782,fillet,vertical,0.019,difettosa,crack,0
298.05703411698823,32.226833124954524,21.693817066647608,21.582280414237573,18.40925023163284,5.636503255479299,lap,flat,0.663,accettabile,porosità_minima,0
167.1686974078632,30.277330514265433,40.849019105681215,15.069723257047542,29.109800493462334,1.2915022399839555,lap,flat,0.0,difettosa,crack,0
152.1698491924178,20.181740699024328,34.17338872844607,17.66640732208597,23.910356289863223,5.540526316493522,butt,overhead,0.812,buona,nessuno,1
148.82951210138145,29.002197173700594,46.66223184995828,19.899901752029756,22.77536825723194,8.85267956646426,butt,overhead,0.604,accettabile,porosità_minima,0
243.63358951210273,22.48843773703787,31.98187670198243,18.255269182581266,25.27910893381416,6.23093929740445,butt,overhead,0.721,buona,nessuno,1
205.21880265030842,33.7553841273147,17.30635319187409,21.04709761928609,16.03314714229282,3.8889734107680805,fillet,flat,0.66,accettabile,porosità_minima,0
109.58277358266675,38.9704065502783,37.002203938749474,10.101948228791677,30.27713000400428,7.725678018038711,fillet,vertical,0.188,difettosa,porosità_grave,0
181.02161091757134,20.05416299640904,43.24759231753348,15.713355439369938,24.92085452033166,8.076984898555363,butt,vertical,0.808,buona,nessuno,1
297.2974803143459,25.565353216375392,22.793822160907013,20.30784994703015,31.295873350473173,5.428828093150882,lap,vertical,0.513,scarsa,inclusioni,0
114.53311751623134,23.981868398718515,20.652005634487068,19.30352273441681,25.896021705521967,9.579764508241354,butt,overhead,0.521,scarsa,porosità,0
252.06564428082754,34.448227689270894,5.332635564993186,17.637031193823987,17.786389647560927,3.4402802804252923,butt,overhead,0.2,difettosa,crack,0
163.38082754412494,25.335890988676617,27.766661006587725,21.665918651016895,32.16645877757716,1.6123358268250272,butt,flat,0.143,difettosa,penetrazione_insufficiente,0
136.57290535097448,24.648080924288262,33.6034399388018,24.89415198674361,30.554349781451013,6.800365553685346,butt,overhead,0.468,scarsa,mancata_fusione,0
158.78335210098675,28.926527199731225,37.71583371563603,20.393803438371826,34.747369446244,8.304643130003683,lap,flat,0.728,buona,nessuno,1
221.9363816551555,38.30196908980059,12.036296374019377,21.276972453803992,26.36537232537537,6.960861221856241,lap,overhead,0.446,scarsa,mancata_fusione,0
134.83133847907925,30.93762347574866,37.15068577486018,16.66941486870857,15.54162267340102,7.499944888062816,lap,overhead,0.543,scarsa,porosità,0
136.35271955223885,30.082656838368766,19.526440705153263,13.87161464760122,24.279708348807617,3.792117553702343,fillet,overhead,0.616,accettabile,rinforzo_eccessivo,0
279.9486156817743,32.568139152819796,24.7392058296193,10.581354033312737,24.990966704093424,3.7162005027503957,lap,flat,0.382,difettosa,porosità_grave,0
150.3613532101763,36.47492775901601,8.837075372525483,22.992755633035443,24.983729018666608,8.260962126838905,butt,overhead,0.303,difettosa,porosità_grave,0
120.64332977579993,31.700703374373237,26.984410989811572,17.86294406594961,28.33870835114434,2.982946540938243,fillet,flat,0.737,buona,nessuno,1
273.599918379018,36.56371738646906,33.17246190413606,11.129180749775104,17.247940543520258,6.846004060812656,fillet,vertical,0.537,scarsa,porosità,0
177.33928999749241,36.42284849440695,48.62709047327802,16.80889204632694,25.139992402866948,2.2018080984467447,fillet,flat,0.383,difettosa,crack,0
134.12022492432885,28.735156356941502,25.880019268839185,21.83644167473135,27.057857652108705,8.723861118793268,fillet,flat,0.667,accettabile,rinforzo_eccessivo,0
113.05535151329278,36.436786455058055,34.08394701458216,19.71013201559637,17.566998532293894,9.780417272409872,fillet,overhead,0.348,difettosa,crack,0
187.8261321609701,20.798959465721886,21.303207050009217,22.395854674008326,29.02998202930332,9.206367125855023,butt,flat,0.651,accettabile,rinforzo_eccessivo,0
228.21722071643188,26.233058333092977,28.63932190028246,10.990829617332402,34.45136471299473,9.356999796047223,lap,overhead,0.492,scarsa,inclusioni,0
